rep	entropy	dnds	fspec	omega	kappa	lnlik	k	aic	bic
20	2.850475331	0.595893904	f61	0.475725	35.6283	-2217960.061	63	4435926.123	4436746.83089278
20	2.850475331	0.595893904	f1x4	0.510838	35.798	-2205788.366	6	4411582.732	4411655.46618026
20	2.850475331	0.595893904	f3x4	0.456744	37.1335	-2253899.262	12	4507804.524	4507955.99236053
20	2.850475331	0.595893904	cf3x4	0.469439	36.84	-2218412.329	12	4436830.658	4436982.12636053
20	2.850475331	0.595893904	mg1	0.712912	42.3735	-2198746.992	6	4397499.983	4397572.71818026
20	2.850475331	0.595893904	mg3	0.66737	44.3451	-2247571.82	12	4495149.64	4495301.10836053
210	3.124126822	0.744521139	f61	0.626181	29.0581	-1991831.204	63	3983668.407	3984489.11689278
210	3.124126822	0.744521139	f1x4	0.682499	31.5582	-1998896.194	6	3997798.387	3997871.12218026
210	3.124126822	0.744521139	f3x4	0.602393	32.2587	-2031244.902	12	4062495.804	4062647.27236053
210	3.124126822	0.744521139	cf3x4	0.614727	30.7092	-2007278.406	12	4014562.813	4014714.28036053
210	3.124126822	0.744521139	mg1	0.710019	35.3284	-1994108.335	6	3988222.67	3988295.40418026
210	3.124126822	0.744521139	mg3	0.626199	34.5027	-2026760.58	12	4053527.161	4053678.62836053
211	3.031552055	0.736079026	f61	0.704141	32.563	-1908520.444	63	3817046.888	3817867.59689278
211	3.031552055	0.736079026	f1x4	0.733505	33.3693	-1909359.252	6	3818724.505	3818797.23818026
211	3.031552055	0.736079026	f3x4	0.628021	34.0916	-1939377.739	12	3878761.478	3878912.94636053
211	3.031552055	0.736079026	cf3x4	0.667081	32.903	-1922816.153	12	3845638.307	3845789.77436053
211	3.031552055	0.736079026	mg1	0.71546	35.4169	-1904060.868	6	3808127.735	3808200.47018026
211	3.031552055	0.736079026	mg3	0.643146	35.2278	-1934227.083	12	3868460.167	3868611.63436053
212	3.277318506	0.808901388	f61	0.713777	31.6277	-1939351.721	63	3878709.443	3879530.15089278
212	3.277318506	0.808901388	f1x4	0.782665	32.65	-1948635.202	6	3897276.403	3897349.13818026
212	3.277318506	0.808901388	f3x4	0.690327	32.7162	-1948884.47	12	3897774.939	3897926.40836053
212	3.277318506	0.808901388	cf3x4	0.705033	32.4035	-1944041.886	12	3888089.772	3888241.24036053
212	3.277318506	0.808901388	mg1	0.721797	31.3558	-1943845.905	6	3887697.81	3887770.54418026
212	3.277318506	0.808901388	mg3	0.65813	30.6882	-1943672.191	12	3887350.382	3887501.85036053
213	3.275514032	0.66407567	f61	0.516302	26.5219	-2047241.519	63	4094489.037	4095309.74689278
213	3.275514032	0.66407567	f1x4	0.55423	26.8658	-2101688.637	6	4203383.274	4203456.00818026
213	3.275514032	0.66407567	f3x4	0.497798	28.1954	-2096318.218	12	4192642.437	4192793.90436053
213	3.275514032	0.66407567	cf3x4	0.494137	26.966	-2079117.813	12	4158241.626	4158393.09436053
213	3.275514032	0.66407567	mg1	0.594492	28.5013	-2097274.289	6	4194554.578	4194627.31218026
213	3.275514032	0.66407567	mg3	0.577015	29.6903	-2091262.34	12	4182530.68	4182682.14836053
214	2.912474111	0.798878937	f61	0.674852	28.948	-1830982.995	63	3661971.989	3662792.69889278
214	2.912474111	0.798878937	f1x4	0.742076	30.2609	-1852623.391	6	3705252.782	3705325.51618026
214	2.912474111	0.798878937	f3x4	0.659883	30.479	-1858166.393	12	3716338.786	3716490.25436053
214	2.912474111	0.798878937	cf3x4	0.666617	29.6421	-1839782.66	12	3679571.32	3679722.78836053
214	2.912474111	0.798878937	mg1	0.719224	29.9554	-1847669.678	6	3695345.356	3695418.09018026
214	2.912474111	0.798878937	mg3	0.657187	29.3943	-1852684.388	12	3705374.775	3705526.24436053
215	3.237286127	0.572110777	f61	0.435573	23.1252	-2038982.207	63	4077970.413	4078791.12289278
215	3.237286127	0.572110777	f1x4	0.453666	22.8752	-2069301.686	6	4138609.371	4138682.10618026
215	3.237286127	0.572110777	f3x4	0.404687	22.9544	-2038222.324	12	4076450.648	4076602.11636053
215	3.237286127	0.572110777	cf3x4	0.424284	23.3852	-2040423.972	12	4080853.944	4081005.41236053
215	3.237286127	0.572110777	mg1	0.602334	27.3548	-2063186.064	6	4126378.128	4126450.86218026
215	3.237286127	0.572110777	mg3	0.547553	26.5233	-2031907.592	12	4063821.185	4063972.65236053
216	3.272377924	0.749101729	f61	0.609727	29.601	-2013995.71	63	4027997.42	4028818.12889278
216	3.272377924	0.749101729	f1x4	0.67182	30.1025	-2051287.408	6	4102580.817	4102653.55018026
216	3.272377924	0.749101729	f3x4	0.596113	31.1483	-2048088.28	12	4096182.561	4096334.02836053
216	3.272377924	0.749101729	cf3x4	0.609204	30.2282	-2028578.747	12	4057163.493	4057314.96236053
216	3.272377924	0.749101729	mg1	0.736445	32.1426	-2046425.814	6	4092857.627	4092930.36218026
216	3.272377924	0.749101729	mg3	0.704623	33.1439	-2042660.299	12	4085326.598	4085478.06636053
217	3.254794517	0.830447578	f61	0.674713	35.409	-1939996.049	63	3879998.097	3880818.80689278
217	3.254794517	0.830447578	f1x4	0.712892	34.6208	-1952093.93	6	3904193.86	3904266.59418026
217	3.254794517	0.830447578	f3x4	0.633724	34.1022	-1922891.052	12	3845788.104	3845939.57236053
217	3.254794517	0.830447578	cf3x4	0.647867	35.0624	-1939244.776	12	3878495.551	3878647.02036053
217	3.254794517	0.830447578	mg1	0.810482	37.3619	-1948058.9	6	3896123.801	3896196.53418026
217	3.254794517	0.830447578	mg3	0.729461	35.4722	-1918583.904	12	3837173.807	3837325.27636053
218	3.328820387	0.794556953	f61	0.661771	31.2189	-2006830.956	63	4013667.912	4014488.62089278
218	3.328820387	0.794556953	f1x4	0.710217	31.2625	-2026652.702	6	4053311.405	4053384.13818026
218	3.328820387	0.794556953	f3x4	0.627927	31.5571	-2021382.911	12	4042771.822	4042923.29036053
218	3.328820387	0.794556953	cf3x4	0.653768	32.0665	-2019999.088	12	4040004.177	4040155.64436053
218	3.328820387	0.794556953	mg1	0.803567	34.581	-2021606.059	6	4043218.117	4043290.85218026
218	3.328820387	0.794556953	mg3	0.729574	33.7163	-2016246.04	12	4032498.08	4032649.54836053
219	2.580923151	0.759035323	f61	0.643541	44.8799	-1870716.928	63	3741439.855	3742260.56489278
219	2.580923151	0.759035323	f1x4	0.707664	40.3343	-1813844.566	6	3627695.132	3627767.86618026
219	2.580923151	0.759035323	f3x4	0.575872	43.2464	-1896648.192	12	3793302.385	3793453.85236053
219	2.580923151	0.759035323	cf3x4	0.637008	41.3605	-1842654.12	12	3685314.241	3685465.70836053
219	2.580923151	0.759035323	mg1	0.689707	43.5219	-1810129.252	6	3620264.503	3620337.23818026
219	2.580923151	0.759035323	mg3	0.648771	44.9417	-1892969.552	12	3785945.104	3786096.57236053
21	3.110622443	0.771458742	f61	0.675091	32.3108	-1910786.073	63	3821578.146	3822398.85489278
21	3.110622443	0.771458742	f1x4	0.696411	33.809	-1944013.985	6	3888033.971	3888106.70418026
21	3.110622443	0.771458742	f3x4	0.615884	34.2554	-1948587.602	12	3897181.203	3897332.67236053
21	3.110622443	0.771458742	cf3x4	0.630148	33.0351	-1933859.434	12	3867724.867	3867876.33636053
21	3.110622443	0.771458742	mg1	0.715891	35.7914	-1937751.86	6	3875509.72	3875582.45418026
21	3.110622443	0.771458742	mg3	0.652028	35.1247	-1942020.746	12	3884047.492	3884198.96036053
220	3.323105051	0.733751534	f61	0.446538	23.1405	-2126843.941	63	4253693.881	4254514.59089278
220	3.323105051	0.733751534	f1x4	0.527524	24.1715	-2099666.382	6	4199338.763	4199411.49818026
220	3.323105051	0.733751534	f3x4	0.466738	24.3367	-2127173.828	12	4254353.656	4254505.12436053
220	3.323105051	0.733751534	cf3x4	0.464388	24.0123	-2113238.408	12	4226482.816	4226634.28436053
220	3.323105051	0.733751534	mg1	0.645367	27.7719	-2092835.704	6	4185677.408	4185750.14218026
220	3.323105051	0.733751534	mg3	0.580964	26.7096	-2120285.158	12	4240576.316	4240727.78436053
221	3.268043125	0.736695277	f61	0.608933	29.1495	-2009295.382	63	4018596.763	4019417.47289278
221	3.268043125	0.736695277	f1x4	0.663112	30.1881	-2059294.126	6	4118594.252	4118666.98618026
221	3.268043125	0.736695277	f3x4	0.602925	31.7895	-2059151.788	12	4118309.577	4118461.04436053
221	3.268043125	0.736695277	cf3x4	0.594903	30.0717	-2038207.613	12	4076421.226	4076572.69436053
221	3.268043125	0.736695277	mg1	0.676113	30.9791	-2054493.057	6	4108992.115	4109064.84818026
221	3.268043125	0.736695277	mg3	0.649429	32.3068	-2053642.383	12	4107290.766	4107442.23436053
222	3.090125206	0.772162533	f61	0.583955	31.0743	-1891049.645	63	3782105.291	3782925.99889278
222	3.090125206	0.772162533	f1x4	0.645092	30.3314	-1888314.399	6	3776634.799	3776707.53218026
222	3.090125206	0.772162533	f3x4	0.550275	30.3298	-1894720.382	12	3789446.764	3789598.23236053
222	3.090125206	0.772162533	cf3x4	0.574785	30.8893	-1888755.302	12	3777516.604	3777668.07236053
222	3.090125206	0.772162533	mg1	0.651192	31.6939	-1884409.481	6	3768824.961	3768897.69618026
222	3.090125206	0.772162533	mg3	0.603996	30.7205	-1890639.895	12	3781285.79	3781437.25836053
223	3.319327409	0.855463106	f61	0.750769	32.8469	-1983427.649	63	3966861.298	3967682.00689278
223	3.319327409	0.855463106	f1x4	0.789586	32.6235	-1968681.291	6	3937368.583	3937441.31618026
223	3.319327409	0.855463106	f3x4	0.695169	34.0735	-2001849.942	12	4003705.884	4003857.35236053
223	3.319327409	0.855463106	cf3x4	0.724327	32.6934	-1978480.897	12	3956967.794	3957119.26236053
223	3.319327409	0.855463106	mg1	0.81395	34.0717	-1962605.188	6	3925216.376	3925289.11018026
223	3.319327409	0.855463106	mg3	0.748483	34.4019	-1995731.722	12	3991469.444	3991620.91236053
224	2.891651879	0.808181882	f61	0.636169	30.1849	-1830002.465	63	3660010.93	3660831.63889278
224	2.891651879	0.808181882	f1x4	0.67385	31.4107	-1844666.877	6	3689339.754	3689412.48818026
224	2.891651879	0.808181882	f3x4	0.580514	30.6966	-1858233.228	12	3716472.457	3716623.92436053
224	2.891651879	0.808181882	cf3x4	0.599769	30.7991	-1849327.399	12	3698660.798	3698812.26636053
224	2.891651879	0.808181882	mg1	0.67264	32.1918	-1840365.115	6	3680736.23	3680808.96418026
224	2.891651879	0.808181882	mg3	0.609914	30.9262	-1853482.761	12	3706971.522	3707122.99036053
225	2.855292039	0.773953482	f61	0.630988	33.4206	-1806282.458	63	3612570.916	3613391.62489278
225	2.855292039	0.773953482	f1x4	0.676953	33.0969	-1808772.259	6	3617550.518	3617623.25218026
225	2.855292039	0.773953482	f3x4	0.599713	32.493	-1781706.542	12	3563419.084	3563570.55236053
225	2.855292039	0.773953482	cf3x4	0.605171	33.2621	-1803780.703	12	3607567.405	3607718.87436053
225	2.855292039	0.773953482	mg1	0.684338	33.2522	-1805232.864	6	3610471.729	3610544.46218026
225	2.855292039	0.773953482	mg3	0.609634	31.431	-1777350.766	12	3554707.531	3554859.00036053
226	2.904203216	0.762497839	f61	0.783147	36.7734	-1891715.08	63	3783436.161	3784256.86889278
226	2.904203216	0.762497839	f1x4	0.809912	38.4357	-1903516.498	6	3807038.996	3807111.73018026
226	2.904203216	0.762497839	f3x4	0.717392	40.056	-1932669.175	12	3865344.35	3865495.81836053
226	2.904203216	0.762497839	cf3x4	0.748014	38.0919	-1915364.617	12	3830735.234	3830886.70236053
226	2.904203216	0.762497839	mg1	0.811873	40.9214	-1899072.289	6	3798150.577	3798223.31218026
226	2.904203216	0.762497839	mg3	0.727292	41.058	-1928259.135	12	3856524.27	3856675.73836053
227	2.581860851	0.781225728	f61	0.670711	30.3542	-1788300.315	63	3576606.63	3577427.33889278
227	2.581860851	0.781225728	f1x4	0.772079	33.2805	-1810405.911	6	3620817.823	3620890.55618026
227	2.581860851	0.781225728	f3x4	0.66836	33.5418	-1832344.135	12	3664694.269	3664845.73836053
227	2.581860851	0.781225728	cf3x4	0.695541	32.2703	-1793317.253	12	3586640.505	3586791.97436053
227	2.581860851	0.781225728	mg1	0.735367	33.122	-1806357.507	6	3612721.015	3612793.74818026
227	2.581860851	0.781225728	mg3	0.658781	32.4567	-1828004.61	12	3656015.221	3656166.68836053
228	3.465852184	0.84934911	f61	0.735432	32.1943	-2004784.05	63	4009574.101	4010394.80889278
228	3.465852184	0.84934911	f1x4	0.774822	32.7956	-2025034.243	6	4050074.486	4050147.22018026
228	3.465852184	0.84934911	f3x4	0.679939	32.6092	-2015542.879	12	4031091.758	4031243.22636053
228	3.465852184	0.84934911	cf3x4	0.700094	32.5886	-2014873.929	12	4029753.858	4029905.32636053
228	3.465852184	0.84934911	mg1	0.810391	34.2744	-2019021.896	6	4038049.793	4038122.52618026
228	3.465852184	0.84934911	mg3	0.740458	33.4597	-2009239.009	12	4018484.017	4018635.48636053
229	2.363628992	0.685141024	f61	0.604034	28.8981	-1773921.675	63	3547849.35	3548670.05889278
229	2.363628992	0.685141024	f1x4	0.697971	32.4531	-1802576.317	6	3605158.635	3605231.36818026
229	2.363628992	0.685141024	f3x4	0.609823	32.9843	-1827906.715	12	3655819.431	3655970.89836053
229	2.363628992	0.685141024	cf3x4	0.629352	31.3685	-1784343.546	12	3568693.092	3568844.56036053
229	2.363628992	0.685141024	mg1	0.650517	31.8771	-1798412.576	6	3596831.152	3596903.88618026
229	2.363628992	0.685141024	mg3	0.586492	31.4269	-1823492.978	12	3646991.957	3647143.42436053
22	3.332843726	0.66095896	f61	0.48162	26.3293	-2084206.125	63	4168418.25	4169238.95889278
22	3.332843726	0.66095896	f1x4	0.508399	26.4539	-2118065.124	6	4236136.248	4236208.98218026
22	3.332843726	0.66095896	f3x4	0.450695	26.4352	-2095711.765	12	4191429.53	4191580.99836053
22	3.332843726	0.66095896	cf3x4	0.473381	26.6739	-2093017.592	12	4186041.184	4186192.65236053
22	3.332843726	0.66095896	mg1	0.680818	30.5697	-2108970.288	6	4217946.576	4218019.31018026
22	3.332843726	0.66095896	mg3	0.616309	29.581	-2086777.742	12	4173561.484	4173712.95236053
230	2.438376216	0.623023959	f61	0.57829	33.7392	-1816706.565	63	3633419.131	3634239.83889278
230	2.438376216	0.623023959	f1x4	0.660669	36.6224	-1798590.647	6	3597187.294	3597260.02818026
230	2.438376216	0.623023959	f3x4	0.567068	36.5362	-1838405.775	12	3676817.55	3676969.01836053
230	2.438376216	0.623023959	cf3x4	0.608619	37.1165	-1824645.698	12	3649297.395	3649448.86436053
230	2.438376216	0.623023959	mg1	0.631271	37.7952	-1795493.254	6	3590992.508	3591065.24218026
230	2.438376216	0.623023959	mg3	0.565382	37.2711	-1836098.836	12	3672203.672	3672355.14036053
231	3.186489445	0.793173057	f61	0.679437	31.1486	-1940660.114	63	3881326.229	3882146.93689278
231	3.186489445	0.793173057	f1x4	0.728092	31.7336	-1951931.229	6	3903868.458	3903941.19218026
231	3.186489445	0.793173057	f3x4	0.664469	32.6278	-1962175.195	12	3924356.39	3924507.85836053
231	3.186489445	0.793173057	cf3x4	0.661159	31.4287	-1947249.42	12	3894504.839	3894656.30836053
231	3.186489445	0.793173057	mg1	0.759583	32.5369	-1945651.423	6	3891308.846	3891381.58018026
231	3.186489445	0.793173057	mg3	0.701152	32.7042	-1955193.961	12	3910393.922	3910545.39036053
232	3.354568395	0.87090491	f61	0.701957	32.8009	-1955650.644	63	3911307.288	3912127.99689278
232	3.354568395	0.87090491	f1x4	0.755067	31.7883	-1960626.679	6	3921259.357	3921332.09218026
232	3.354568395	0.87090491	f3x4	0.658945	31.7995	-1948808.216	12	3897622.432	3897773.90036053
232	3.354568395	0.87090491	cf3x4	0.678804	32.029	-1949460.943	12	3898927.886	3899079.35436053
232	3.354568395	0.87090491	mg1	0.83576	33.8673	-1955916.638	6	3911839.276	3911912.01018026
232	3.354568395	0.87090491	mg3	0.777017	33.2245	-1943592.542	12	3887191.084	3887342.55236053
233	3.098600004	0.467911368	f61	0.363069	25.8975	-2165363.842	63	4330733.684	4331554.39289278
233	3.098600004	0.467911368	f1x4	0.393538	25.1333	-2152394.237	6	4304794.474	4304867.20818026
233	3.098600004	0.467911368	f3x4	0.352295	24.7101	-2086640.855	12	4173287.709	4173439.17836053
233	3.098600004	0.467911368	cf3x4	0.359292	25.9044	-2130109.405	12	4260224.811	4260376.27836053
233	3.098600004	0.467911368	mg1	0.492267	28.4227	-2145992.028	6	4291990.056	4292062.79018026
233	3.098600004	0.467911368	mg3	0.455165	27.2837	-2079820.338	12	4159646.676	4159798.14436053
234	3.393055487	0.734855926	f61	0.553328	31.5635	-2039622.489	63	4079250.977	4080071.68689278
234	3.393055487	0.734855926	f1x4	0.595682	30.8967	-2047545.464	6	4095096.929	4095169.66218026
234	3.393055487	0.734855926	f3x4	0.552661	31.1127	-2025106.328	12	4050218.655	4050370.12436053
234	3.393055487	0.734855926	cf3x4	0.540557	31.6972	-2039926.79	12	4079859.579	4080011.04836053
234	3.393055487	0.734855926	mg1	0.687362	31.2546	-2039954.158	6	4079914.316	4079987.05018026
234	3.393055487	0.734855926	mg3	0.628705	29.9348	-2017124.295	12	4034254.59	4034406.05836053
235	3.210195446	0.75929508	f61	0.677145	30.633	-2001218.708	63	4002443.417	4003264.12489278
235	3.210195446	0.75929508	f1x4	0.717643	31.4057	-1995466.279	6	3990938.557	3991011.29218026
235	3.210195446	0.75929508	f3x4	0.636054	32.1413	-2020997.537	12	4042001.073	4042152.54236053
235	3.210195446	0.75929508	cf3x4	0.660951	31.2773	-1996588.462	12	3993182.925	3993334.39236053
235	3.210195446	0.75929508	mg1	0.765364	33.8745	-1989740.328	6	3979486.656	3979559.39018026
235	3.210195446	0.75929508	mg3	0.69864	34.2582	-2015280.023	12	4030566.046	4030717.51436053
236	2.613917424	0.744963367	f61	0.691895	37.1565	-1935083.552	63	3870173.105	3870993.81289278
236	2.613917424	0.744963367	f1x4	0.762166	40.9278	-1995342.766	6	3990691.532	3990764.26618026
236	2.613917424	0.744963367	f3x4	0.680164	42.8181	-2004432.907	12	4008871.814	4009023.28236053
236	2.613917424	0.744963367	cf3x4	0.699499	39.4091	-1957220.969	12	3914447.939	3914599.40636053
236	2.613917424	0.744963367	mg1	0.76194	40.7352	-1988787.289	6	3977580.578	3977653.31218026
236	2.613917424	0.744963367	mg3	0.711689	42.042	-1997851.728	12	3995709.456	3995860.92436053
237	3.49234457	0.555751562	f61	0.400636	22.7689	-2177676.406	63	4355358.812	4356179.52089278
237	3.49234457	0.555751562	f1x4	0.402098	21.8803	-2205193.786	6	4410393.573	4410466.30618026
237	3.49234457	0.555751562	f3x4	0.373278	23.2452	-2202911.185	12	4405828.369	4405979.83836053
237	3.49234457	0.555751562	cf3x4	0.376045	22.6977	-2194960.004	12	4389926.009	4390077.47636053
237	3.49234457	0.555751562	mg1	0.552016	26.0504	-2198528.651	6	4397063.301	4397136.03618026
237	3.49234457	0.555751562	mg3	0.513897	26.1086	-2196577.515	12	4393161.03	4393312.49836053
238	3.11184584	0.698758534	f61	0.639469	30.1361	-1914914.6	63	3829835.201	3830655.90889278
238	3.11184584	0.698758534	f1x4	0.661075	30.4937	-1928704.568	6	3857415.136	3857487.87018026
238	3.11184584	0.698758534	f3x4	0.585427	30.8516	-1924641.552	12	3849289.104	3849440.57236053
238	3.11184584	0.698758534	cf3x4	0.596634	30.2387	-1931300.929	12	3862607.859	3862759.32636053
238	3.11184584	0.698758534	mg1	0.655477	31.6913	-1924260.755	6	3848527.51	3848600.24418026
238	3.11184584	0.698758534	mg3	0.590248	30.7879	-1919668.717	12	3839343.433	3839494.90236053
239	3.176314427	0.831434071	f61	0.571108	38.4667	-2033032.962	63	4066071.923	4066892.63289278
239	3.176314427	0.831434071	f1x4	0.62382	37.1204	-2027251.014	6	4054508.027	4054580.76218026
239	3.176314427	0.831434071	f3x4	0.547688	35.657	-1991758.095	12	3983522.19	3983673.65836053
239	3.176314427	0.831434071	cf3x4	0.550148	37.0317	-2022724.413	12	4045454.826	4045606.29436053
239	3.176314427	0.831434071	mg1	0.709283	38.2118	-2019408.982	6	4038823.964	4038896.69818026
239	3.176314427	0.831434071	mg3	0.629021	35.2653	-1983372.574	12	3966751.148	3966902.61636053
23	3.361709423	0.747560073	f61	0.623291	29.2687	-2007808.951	63	4015623.902	4016444.61089278
23	3.361709423	0.747560073	f1x4	0.64691	28.7828	-2010381.677	6	4020769.354	4020842.08818026
23	3.361709423	0.747560073	f3x4	0.587302	30.2886	-2027850.746	12	4055707.493	4055858.96036053
23	3.361709423	0.747560073	cf3x4	0.597291	29.4327	-2018868.702	12	4037743.404	4037894.87236053
23	3.361709423	0.747560073	mg1	0.752936	32.9874	-2005934.608	6	4011875.217	4011947.95018026
23	3.361709423	0.747560073	mg3	0.705536	33.5689	-2023071.484	12	4046148.968	4046300.43636053
240	3.283107047	0.828654317	f61	0.5611	32.158	-2004746.675	63	4009499.349	4010320.05889278
240	3.283107047	0.828654317	f1x4	0.602213	33.0034	-2003987.188	6	4007980.377	4008053.11018026
240	3.283107047	0.828654317	f3x4	0.538703	32.7509	-2001139.316	12	4002284.632	4002436.10036053
240	3.283107047	0.828654317	cf3x4	0.543092	33.0053	-2008310.44	12	4016626.879	4016778.34836053
240	3.283107047	0.828654317	mg1	0.708298	35.8983	-1998803.519	6	3997613.038	3997685.77218026
240	3.283107047	0.828654317	mg3	0.637016	33.9204	-1995578.172	12	3991162.345	3991313.81236053
241	2.868490449	0.783262298	f61	0.620315	36.6534	-1925511.773	63	3851029.545	3851850.25489278
241	2.868490449	0.783262298	f1x4	0.72422	37.61	-1902765.661	6	3805537.322	3805610.05618026
241	2.868490449	0.783262298	f3x4	0.622183	36.2556	-1931032.907	12	3862071.814	3862223.28236053
241	2.868490449	0.783262298	cf3x4	0.640673	37.9906	-1918242.596	12	3836491.193	3836642.66036053
241	2.868490449	0.783262298	mg1	0.73457	39.3169	-1899344.418	6	3798694.836	3798767.57018026
241	2.868490449	0.783262298	mg3	0.661707	38.2872	-1926979.605	12	3853965.21	3854116.67836053
242	3.257625535	0.758856578	f61	0.458001	30.0297	-2097317.84	63	4194641.68	4195462.38889278
242	3.257625535	0.758856578	f1x4	0.512685	29.0901	-2079066.994	6	4158139.989	4158212.72218026
242	3.257625535	0.758856578	f3x4	0.436045	28.2826	-2061663.053	12	4123332.107	4123483.57436053
242	3.257625535	0.758856578	cf3x4	0.449471	29.0815	-2082942.413	12	4165890.826	4166042.29436053
242	3.257625535	0.758856578	mg1	0.652405	32.5695	-2072896.295	6	4145798.591	4145871.32418026
242	3.257625535	0.758856578	mg3	0.581326	30.3358	-2054917.85	12	4109841.701	4109993.16836053
243	2.797250571	0.725186658	f61	0.627697	33.8315	-1922838.177	63	3845682.353	3846503.06289278
243	2.797250571	0.725186658	f1x4	0.710079	36.5044	-1975222.034	6	3950450.068	3950522.80218026
243	2.797250571	0.725186658	f3x4	0.632152	38.0928	-1984605.341	12	3969216.682	3969368.15036053
243	2.797250571	0.725186658	cf3x4	0.642527	35.7276	-1945528.771	12	3891063.542	3891215.01036053
243	2.797250571	0.725186658	mg1	0.690208	36.0572	-1970232.171	6	3940470.343	3940543.07618026
243	2.797250571	0.725186658	mg3	0.652073	37.3971	-1979375.655	12	3958757.309	3958908.77836053
244	3.221835857	0.805350506	f61	0.523442	27.5515	-2035069.638	63	4070145.276	4070965.98489278
244	3.221835857	0.805350506	f1x4	0.575498	28.712	-2041288.296	6	4082582.591	4082655.32618026
244	3.221835857	0.805350506	f3x4	0.516765	28.3356	-2040865.189	12	4081736.377	4081887.84636053
244	3.221835857	0.805350506	cf3x4	0.50647	28.122	-2037715.404	12	4075436.808	4075588.27636053
244	3.221835857	0.805350506	mg1	0.671655	31.2074	-2035124.092	6	4070254.185	4070326.91818026
244	3.221835857	0.805350506	mg3	0.589576	29.0891	-2034505.619	12	4069017.237	4069168.70636053
245	3.300406823	0.617952986	f61	0.468222	27.716	-2176876.769	63	4353759.538	4354580.24689278
245	3.300406823	0.617952986	f1x4	0.490087	26.7885	-2192948.157	6	4385902.314	4385975.04818026
245	3.300406823	0.617952986	f3x4	0.446242	28.8943	-2195482.192	12	4390970.384	4391121.85236053
245	3.300406823	0.617952986	cf3x4	0.459118	28.1399	-2180997.646	12	4362001.293	4362152.76036053
245	3.300406823	0.617952986	mg1	0.645645	31.679	-2183984.814	6	4367975.627	4368048.36218026
245	3.300406823	0.617952986	mg3	0.608349	32.3682	-2187560.992	12	4375127.985	4375279.45236053
246	3.217491333	0.756087748	f61	0.568428	30.6667	-2037709.69	63	4075425.381	4076246.08889278
246	3.217491333	0.756087748	f1x4	0.624223	29.6502	-2057142.981	6	4114291.963	4114364.69618026
246	3.217491333	0.756087748	f3x4	0.543387	31.9048	-2084609.51	12	4169225.02	4169376.48836053
246	3.217491333	0.756087748	cf3x4	0.554889	30.1439	-2051855.87	12	4103717.739	4103869.20836053
246	3.217491333	0.756087748	mg1	0.668317	32.1458	-2052125.195	6	4104256.391	4104329.12418026
246	3.217491333	0.756087748	mg3	0.658483	34.2394	-2079012.03	12	4158030.06	4158181.52836053
247	3.092447583	0.676113224	f61	0.492463	28.07	-1972956.53	63	3945919.06	3946739.76889278
247	3.092447583	0.676113224	f1x4	0.499922	27.3453	-1985541.221	6	3971088.442	3971161.17618026
247	3.092447583	0.676113224	f3x4	0.469606	28.7669	-1987467.175	12	3974940.35	3975091.81836053
247	3.092447583	0.676113224	cf3x4	0.461192	28.1719	-1980207.488	12	3960420.977	3960572.44436053
247	3.092447583	0.676113224	mg1	0.596192	29.7402	-1979916.117	6	3959838.234	3959910.96818026
247	3.092447583	0.676113224	mg3	0.570477	29.8521	-1981871.015	12	3963748.03	3963899.49836053
248	3.588858305	0.67130631	f61	0.567215	28.0701	-2232920.603	63	4465847.207	4466667.91489278
248	3.588858305	0.67130631	f1x4	0.602299	27.6387	-2211686.679	6	4423379.357	4423452.09218026
248	3.588858305	0.67130631	f3x4	0.548102	28.5437	-2196656.871	12	4393319.742	4393471.21036053
248	3.588858305	0.67130631	cf3x4	0.56232	28.3486	-2204241.829	12	4408489.659	4408641.12636053
248	3.588858305	0.67130631	mg1	0.744611	30.5725	-2203848.826	6	4407703.652	4407776.38618026
248	3.588858305	0.67130631	mg3	0.69707	30.6555	-2188824.417	12	4377654.834	4377806.30236053
249	3.5340397	0.848255294	f61	0.759486	30.6155	-2067118.848	63	4134243.696	4135064.40489278
249	3.5340397	0.848255294	f1x4	0.818213	31.1721	-2076011.456	6	4152028.911	4152101.64618026
249	3.5340397	0.848255294	f3x4	0.722931	31.5169	-2078025.825	12	4156057.65	4156209.11836053
249	3.5340397	0.848255294	cf3x4	0.738871	31.0009	-2072517.141	12	4145040.282	4145191.75036053
249	3.5340397	0.848255294	mg1	0.778595	30.3832	-2070061.04	6	4140128.081	4140200.81418026
249	3.5340397	0.848255294	mg3	0.716108	30.1967	-2071731.48	12	4143468.96	4143620.42836053
24	3.261337175	0.855495135	f61	0.617811	31.9124	-2039011.261	63	4078028.523	4078849.23089278
24	3.261337175	0.855495135	f1x4	0.694919	31.4321	-2022948.036	6	4045902.073	4045974.80618026
24	3.261337175	0.855495135	f3x4	0.613887	31.4965	-2041603.633	12	4083213.266	4083364.73436053
24	3.261337175	0.855495135	cf3x4	0.611711	31.2567	-2026893.486	12	4053792.973	4053944.44036053
24	3.261337175	0.855495135	mg1	0.807231	34.4367	-2018189.599	6	4036385.198	4036457.93218026
24	3.261337175	0.855495135	mg3	0.722429	33.4181	-2036335.714	12	4072677.428	4072828.89636053
250	2.531509789	0.746463014	f61	0.600316	41.0466	-1808715.883	63	3617437.765	3618258.47489278
